"id","policyName","title","description","origin.originName","productUnits","detectedAt","status","type","severity","integration.name","assignedUser","comments","lastUpdateTime"
"C70F0EEF5A","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","ddlPipeline","[]","2024-01-05T13:10:56.845Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:56.845Z"
"A698FB3D82","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","ddlPipeline","[]","2024-01-05T13:10:56.845Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:56.845Z"
"AB815347DF","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","ddlPipeline","[]","2024-01-05T13:10:56.845Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:10:56.845Z"
"84B1FB87BA","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","ddlPipeline","[]","2024-01-05T13:10:56.845Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:10:56.845Z"
"3F3D9B97B2","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","ddlPipeline","[]","2024-01-05T13:10:56.845Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:56.845Z"
"68F3A2230D","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","git_repo","[]","2024-01-05T13:10:57.764Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:10:57.764Z"
"46F9396518","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","git_repo","[]","2024-01-05T13:10:57.764Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:57.764Z"
"B36F482AE5","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","git_repo","[]","2024-01-05T13:10:57.764Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:57.764Z"
"2B2544663A","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","git_repo","[]","2024-01-05T13:10:57.764Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:10:57.764Z"
"9FBD6896E4","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","git_repo","[]","2024-01-05T13:10:57.764Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:57.764Z"
"4D72869F95","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","epod_datical","[]","2024-01-05T13:10:59.167Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:10:59.167Z"
"44396C7C3D","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","epod_datical","[]","2024-01-05T13:10:59.167Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:59.167Z"
"2B6F18B849","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","epod_datical","[]","2024-01-05T13:10:59.167Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:59.167Z"
"639F6A57FB","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","epod_datical","[]","2024-01-05T13:10:59.167Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:59.167Z"
"A9528A93F0","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","epod_datical","[]","2024-01-05T13:10:59.167Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:10:59.167Z"
"DAF689DF46","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","epod_sql","[]","2024-01-05T13:10:59.544Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:10:59.544Z"
"09B2028CA6","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","epod_sql","[]","2024-01-05T13:10:59.544Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:59.544Z"
"DD6B820FF9","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","epod_sql","[]","2024-01-05T13:10:59.544Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:59.544Z"
"7D4B7260F1","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","epod_sql","[]","2024-01-05T13:10:59.544Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:10:59.544Z"
"910BAE662B","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","epod_sql","[]","2024-01-05T13:10:59.544Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:10:59.544Z"
"3EA406C8D7","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","dlpx_projects","[]","2024-01-05T13:11:00.293Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:00.293Z"
"4D29CA7F60","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","dlpx_projects","[]","2024-01-05T13:11:00.293Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:11:00.293Z"
"7166A1B1FA","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","dlpx_projects","[]","2024-01-05T13:11:00.293Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:00.293Z"
"861EB70D2A","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","dlpx_projects","[]","2024-01-05T13:11:00.293Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:00.293Z"
"8F05DF05E0","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","dlpx_projects","[]","2024-01-05T13:11:00.293Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:11:00.293Z"
"67433C4754","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","molecula","[]","2024-01-05T13:11:02.059Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:11:02.059Z"
"5FF90EBDA6","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","molecula","[]","2024-01-05T13:11:02.059Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:11:02.059Z"
"A70499CB39","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","molecula","[]","2024-01-05T13:11:02.059Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:02.059Z"
"14333B5906","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","molecula","[]","2024-01-05T13:11:02.059Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:02.059Z"
"607AE11731","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","molecula","[]","2024-01-05T13:11:02.059Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:02.059Z"
"1B9DD38735","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","sandbox","[]","2024-01-05T13:11:02.957Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:02.957Z"
"2844A1DFCC","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","sandbox","[]","2024-01-05T13:11:02.957Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:11:02.957Z"
"F0507D875A","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","sandbox","[]","2024-01-05T13:11:02.957Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:02.957Z"
"FC59C77AA6","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","sandbox","[]","2024-01-05T13:11:02.957Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:02.957Z"
"6934C46BBD","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","sandbox","[]","2024-01-05T13:11:02.957Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:11:02.957Z"
"395EEAE636","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","bitt-legit","[]","2024-01-05T13:11:03.742Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:11:03.742Z"
"B6499910E8","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","bitt-legit","[]","2024-01-05T13:11:03.742Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:03.742Z"
"545FE28E42","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","bitt-legit","[]","2024-01-05T13:11:03.742Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:11:03.742Z"
"E58DA4E98E","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","bitt-legit","[]","2024-01-05T13:11:03.742Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:03.742Z"
"9681F87F5E","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","bitt-legit","[]","2024-01-05T13:11:03.742Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:03.742Z"
"684F5A957D","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","dxapikit","[]","2024-01-05T13:11:04.657Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:04.657Z"
"33625B5F67","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","dxapikit","[]","2024-01-05T13:11:04.657Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:11:04.657Z"
"9DEE4177A9","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","dxapikit","[]","2024-01-05T13:11:04.657Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:04.657Z"
"E6952F0DC1","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","dxapikit","[]","2024-01-05T13:11:04.657Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:04.657Z"
"102C35C9E2","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","dxapikit","[]","2024-01-05T13:11:04.657Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:11:04.657Z"
"2DE07D6EFF","RepositoryBranchProtectionExists","Default repository branch is not protected","Branch protection is not enabled for this repository's default branch.Protecting branches ensures new code changes must go through a controlled merge process and it allows enforcement of code review and other security tests. This issue is raised if the default branch protection is turned off, and in Bitbucket Cloud when the protection of the branch is not restricting push, force-push or delete.","dxliveroi","[]","2024-01-05T13:11:05.455Z","Open","Misconfiguration","Medium","duckback00","None","[]","2024-01-05T13:11:05.455Z"
"30355A1A23","RepositoryDoesNotDefineValidCodeOwners","Repository CODEOWNERS file is not valid","A valid CODEOWNERS file should exist as part of the repository's code. A CODEOWNERS file is used to define individuals or teams that are responsible for the code in a repository. This is also automatically used for code-review permissions - only CODEOWNERS can be approving reviewers. To learn more about CODEOWNERS, go [here](https://docs.github.com/en/repositories/managing-your-repositorys-settings-and-features/customizing-your-repository/about-code-owners).","dxliveroi","[]","2024-01-05T13:11:05.455Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:05.455Z"
"674B4F2ACC","RepositoryDefaultBranchAllowReviewsDismissal","Default Branch Doesn’t Restrict Who Can Dismiss Reviews","Any user with write access to the repository can dismiss pull-request reviews. Pull-request review contains essential information on the work that needs to be done and helps keep track of the changes. Dismissing it might cause a loss of this information and should be restricted to a limited number of users.","dxliveroi","[]","2024-01-05T13:11:05.455Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:05.455Z"
"892E2D6FD1","RepositoryForkable","Forking a repository is allowed but should be disabled","Forking a repository can lead to loss of control and potential exposure of the source code. The option to fork must be disabled by default, and turned on only by admins deliberately when opting to create a fork. If you do not need forking, it is recommended to turn it off in the repository configuration","dxliveroi","[]","2024-01-05T13:11:05.455Z","Open","Misconfiguration","Low","duckback00","None","[]","2024-01-05T13:11:05.455Z"
"03CF8CF9B8","RepositoryRequiredAtLeastOneApprovingReview","Code review by at least 1 reviewer is not enforced","To comply with separation of duties, and enforce secure code practices, code review should be mandatory using the source-code-management built-in enforcement. This option is found in the branch protection setting of the repository.","dxliveroi","[]","2024-01-05T13:11:05.455Z","Open","Misconfiguration","High","duckback00","None","[]","2024-01-05T13:11:05.455Z"
"762D62079B","JenkinsfileNotUsingBuildDiscarder","Build Discarder is not used in Jenkinsfile","Old Jenkins builds can contain problems (secrets due to misconfiguration for example).","ddlPipeline","[]","2024-01-05T13:11:16.474Z","Open","Pipeline","Medium","duckback00","None","[]","2024-01-05T13:11:16.474Z"
"2A9F02CAE5","JenkinsfileNotUsingBuildDiscarder","Build Discarder is not used in Jenkinsfile","Old Jenkins builds can contain problems (secrets due to misconfiguration for example).","epod_datical","[]","2024-01-05T13:11:16.694Z","Open","Pipeline","Medium","duckback00","None","[]","2024-01-05T13:11:16.694Z"
"03AD695DBF","JenkinsfileNotUsingBuildDiscarder","Build Discarder is not used in Jenkinsfile","Old Jenkins builds can contain problems (secrets due to misconfiguration for example).","ddlPipeline","[]","2024-01-05T13:11:16.474Z","Open","Pipeline","Medium","duckback00","None","[]","2024-01-05T13:11:16.474Z"
"06FD3DE767","JenkinsfileNotUsingBuildDiscarder","Build Discarder is not used in Jenkinsfile","Old Jenkins builds can contain problems (secrets due to misconfiguration for example).","epod_datical","[]","2024-01-05T13:11:16.694Z","Open","Pipeline","Medium","duckback00","None","[]","2024-01-05T13:11:16.694Z"
"4F8A5785E4","EnsureThatEc2IsEbsOptimized","Ensure that EC2 is EBS optimized","Ensuring that EC2 instances are EBS-optimized will help to deliver enhanced performance for EBS workloads. They provide dedicated throughput to Amazon Elastic Block Store (EBS) volumes, which can result in improved EBS performance. Additionally, EBS-optimized instances use a separate network connection for EBS traffic, which can reduce network latency and improve the performance of EBS-intensive workloads.","bitt-legit","[]","2024-01-05T13:11:17.626Z","Open","IaC","Low","duckback00","None","[]","2024-01-05T13:11:17.626Z"
"3EE04AB24C","EnsureDetailedMonitoringForEc2InstancesIsEnabled","Ensure that detailed monitoring is enabled for EC2 instances","Enabling detailed monitoring for Amazon Elastic Compute Cloud (EC2) instances can provide you with additional data and insights about the performance and utilization of your instances. : Detailed monitoring can provide you with more data about the utilization of your instances, which can be helpful for capacity planning and optimization.","bitt-legit","[]","2024-01-05T13:11:17.62Z","Open","IaC","Medium","duckback00","None","[]","2024-01-05T13:11:17.62Z"
"897C1E4DDE","EnsureAwsEc2InstancesArentAutomaticallyMadePublicWithAPublicIp","EC2 instance should not have public IP.","A public IP address is an IPv4 address that is reachable from the Internet. You can use public addresses for communication between your instances and the Internet. Each instance that receives a public IP address is also given an external DNS hostname. We recommend you control whether your instance receives a public IP address as required.","bitt-legit","[]","2024-01-05T13:11:17.628Z","Open","IaC","High","duckback00","None","[]","2024-01-05T13:11:17.628Z"
"911DBBDDA3","EnsureAwsSecurityGroupDoesNotAllowAllTrafficOnSshPort22","Ensure no security groups allow ingress from 0.0.0.0:0 to port 22","Security groups are stateful and provide filtering of ingress/egress network traffic to AWS resources. We recommend that security groups do not allow unrestricted ingress access to port 22. Removing unfettered connectivity to remote console services, such as SSH, reduces a server's exposure to risk.","bitt-legit","[]","2024-01-05T13:11:17.627Z","Open","IaC","Low","duckback00","None","[]","2024-01-05T13:11:17.627Z"
"0E1C297B4F","EnsureEbsVolumesHaveEncryptedLaunchConfigurations","Ensure all data stored in the Launch configuration EBS is securely encrypted","Amazon Elastic Block Store (EBS) volumes allow you to create encrypted launch configurations when creating EC2 instances and auto scaling. When the entire EBS volume is encrypted, data stored at rest on the volume, disk I/O, snapshots created from the volume, and data in-transit between EBS and EC2 are all encrypted.","bitt-legit","[]","2024-01-05T13:11:17.627Z","Open","IaC","High","duckback00","None","[]","2024-01-05T13:11:17.627Z"
"7A3E26C6B9","EnsureAnIamRoleIsAttachedToEc2Instance","Ensure an IAM role is attached to EC2 instance","AWS provides Identity Access Management (IAM) roles to securely access AWS services and resources. The role is an identity with permission policies that define what the identity can and cannot do in AWS. As a best practice, create IAM roles and attach the role to manage EC2 instance permissions securely instead of distributing or sharing keys or passwords","bitt-legit","[]","2024-01-05T13:11:17.62Z","Open","IaC","Medium","duckback00","None","[]","2024-01-05T13:11:17.62Z"
"1447377BD3","EnsureInstanceMetadataServiceVersion1IsNotEnabled","Ensure Instance Metadata Service Version 1 is not enabled","The Instance Metadata Service (IMDS) is an on-instance component used by code on the instance to securely access instance metadata. You can access instance metadata from a running instance using one of the following methods: - Instance Metadata Service Version 1 (IMDSv1) – a request/response method - Instance Metadata Service Version 2 (IMDSv2) – a session-oriented method As a request/response method IMDSv1 is prone to local misconfigurations:  - Open proxies, open NATs and routers, server-side reflection vulnerabilities. - One way or another, local software might access local-only data.","bitt-legit","[]","2024-01-05T13:11:17.629Z","Open","IaC","Medium","duckback00","None","[]","2024-01-05T13:11:17.629Z"
"5F0181EF0D","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","demoapp","[]","2024-01-05T13:11:17.249Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:17.249Z"
"8C42C3CC93","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","demoapp","[]","2024-01-05T13:11:17.182Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:17.182Z"
"2E199020CF","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","demoapp","[]","2024-01-05T13:11:17.448Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:17.448Z"
"88EAF2894C","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","demoapp","[]","2024-01-05T13:11:17.14Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:17.14Z"
"5F0E415E70","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","demoapp","[]","2024-01-05T13:11:17.216Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:17.216Z"
"EF07A49D9D","PublicHighEntropyPassword","Public secret detected: High entropy password","Possible High entropy password was detected in a public repository. Consider it compromised. Make sure to inspect any abuse in the entire time the secret was exposed and revoke it if necessary","ddlPipeline","[]","2024-01-05T13:11:18.014Z","Open","Secret","High","duckback00","None","[]","2024-01-05T13:11:18.014Z"
"84FB528CB2","PublicHighEntropyPassword","Public secret detected: High entropy password","Possible High entropy password was detected in a public repository. Consider it compromised. Make sure to inspect any abuse in the entire time the secret was exposed and revoke it if necessary","ddlPipeline","[]","2024-01-05T13:11:18.029Z","Open","Secret","High","duckback00","None","[]","2024-01-05T13:11:18.029Z"
